DIVISION,CLASE,ORDEN,FAMILIA,GENERO,ESPECIE,N_COMUN
CHORDATA,AMPHIBIA,GYMNOPHIONA,CAECILIIDAE,Oscaecilia,Oscaecilia equatorialis,
CHORDATA,AMPHIBIA,GYMNOPHIONA,CAECILIIDAE,Oscaecilia,Oscaecilia koepckeorum,
CHORDATA,AMPHIBIA,GYMNOPHIONA,CAECILIIDAE,Oscaecilia,Oscaecilia ochrocephala,
CHORDATA,AMPHIBIA,GYMNOPHIONA,CAECILIIDAE,Oscaecilia,Oscaecilia polyzona,
CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Osornophryne,Osornophryne antisana,
CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Osornophryne,Osornophryne bufoniformis,
CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Osornophryne,Osornophryne cofanorum,
CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Osornophryne,Osornophryne guacamayo,
CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Osornophryne,Osornophryne percrassa,
CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Osornophryne,Osornophryne puruanta,
CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Osornophryne,Osornophryne sumacoensis,
CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Osornophryne,Osornophryne talipes,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,OSPHRONEMIDAE,Osphronemus,Osphronemus goramy,
CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Osteocephalus,Osteocephalus alboguttatus,
CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Osteocephalus,Osteocephalus buckleyi,
CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Osteocephalus,Osteocephalus cabrerai,
CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Osteocephalus,Osteocephalus castaneicola,
CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Osteocephalus,Osteocephalus deridens,
CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Osteocephalus,Osteocephalus elkejungingerae,
CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Osteocephalus,Osteocephalus fuscifacies,
CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Osteocephalus,Osteocephalus heyeri,
CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Osteocephalus,Osteocephalus leoniae,
CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Osteocephalus,Osteocephalus leprieurii,
CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Osteocephalus,Osteocephalus mutabor,
CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Osteocephalus,Osteocephalus oophagus,
CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Osteocephalus,Osteocephalus planiceps,
CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Osteocephalus,Osteocephalus subtilis,
CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Osteocephalus,Osteocephalus taurinus,
CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Osteocephalus,Osteocephalus verruciger,
CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Osteocephalus,Osteocephalus yasuni,
CHORDATA,ACTINOPTERYGII,BERYCIFORMES,HOLOCENTRIDAE,Ostichthys,Ostichthys trachypoma,
CHORDATA,MAMMALIA,CARNIVORA,OTARIIDAE,Otaria,Otaria byronia,
CHORDATA,ACTINOPTERYGII,CHARACIFORMES,CHARACIDAE,Othonocheirodus,Othonocheirodus eigenmanni,
CHORDATA,ACTINOPTERYGII,SILURIFORMES,LORICARIIDAE,Otocinclus,Otocinclus cocama,
CHORDATA,ACTINOPTERYGII,SILURIFORMES,LORICARIIDAE,Otocinclus,Otocinclus huaorani,
CHORDATA,ACTINOPTERYGII,SILURIFORMES,LORICARIIDAE,Otocinclus,Otocinclus macrospilus,
CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Otophidium,Otophidium indefatigabile,
CHORDATA,AMPHIBIA,ANURA,MICROHYLIDAE,Otophryne,Otophryne pyburni,
CHORDATA,AMPHIBIA,ANURA,MICROHYLIDAE,Otophryne,Otophryne robusta,
CHORDATA,AMPHIBIA,ANURA,MICROHYLIDAE,Otophryne,Otophryne steyermarki,
CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Oxybelis,Oxybelis aeneus,
CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Oxybelis,Oxybelis brevirostris,
CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Oxybelis,Oxybelis fulgidus,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,CIRRHITIDAE,Oxycirrhites,Oxycirrhites typus,
CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Oxymycterus,Oxymycterus hiska,
CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Oxymycterus,Oxymycterus inca,
CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Oxymycterus,Oxymycterus paramensis,
CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Oxypogon,Oxypogon cyanolaemus,
CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Oxypogon,Oxypogon guerinii,
CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Oxypogon,Oxypogon lindenii,
CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Oxypogon,Oxypogon stuebelii,
CHORDATA,ACTINOPTERYGII,BELONIFORMES,HEMIRAMPHIDAE,Oxyporhamphus,Oxyporhamphus similis,
CHORDATA,REPTILIA,SQUAMATA,DIPSADIDAE,Oxyrhopus,Oxyrhopus doliatus,
CHORDATA,REPTILIA,SQUAMATA,DIPSADIDAE,Oxyrhopus,Oxyrhopus erdisii,
CHORDATA,REPTILIA,SQUAMATA,DIPSADIDAE,Oxyrhopus,Oxyrhopus fitzingeri,
CHORDATA,REPTILIA,SQUAMATA,DIPSADIDAE,Oxyrhopus,Oxyrhopus leucomelas,
CHORDATA,REPTILIA,SQUAMATA,DIPSADIDAE,Oxyrhopus,Oxyrhopus marcapatae,
CHORDATA,REPTILIA,SQUAMATA,DIPSADIDAE,Oxyrhopus,Oxyrhopus melanogenys,
CHORDATA,REPTILIA,SQUAMATA,DIPSADIDAE,Oxyrhopus,Oxyrhopus occipitalis,
CHORDATA,REPTILIA,SQUAMATA,DIPSADIDAE,Oxyrhopus,Oxyrhopus petolarius,
CHORDATA,REPTILIA,SQUAMATA,DIPSADIDAE,Oxyrhopus,Oxyrhopus vanidicus,
CHORDATA,ACTINOPTERYGII,SILURIFORMES,LORICARIIDAE,Oxyropsis,Oxyropsis wrightiana,
CHORDATA,AVES,PASSERIFORMES,TITYRIDAE,Oxyruncus,Oxyruncus cristatus,
CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Oxyura,Oxyura ferruginea,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Oxyurichthys,Oxyurichthys stigmalophius,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,ZOARCIDAE,Pachycara,Pachycara bulbiceps,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,ZOARCIDAE,Pachycara,Pachycara sulaki,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCIAENIDAE,Pachypops,Pachypops fourcroi,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCIAENIDAE,Pachypops,Pachypops trifilis,
CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pachyptila,Pachyptila belcheri,
CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pachyptila,Pachyptila desolata,
CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pachyptila,Pachyptila salvini,
CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pachyptila,Pachyptila vittata,
CHORDATA,AVES,PASSERIFORMES,TITYRIDAE,Pachyramphus,Pachyramphus albogriseus,
CHORDATA,AVES,PASSERIFORMES,TITYRIDAE,Pachyramphus,Pachyramphus castaneus,
CHORDATA,AVES,PASSERIFORMES,TITYRIDAE,Pachyramphus,Pachyramphus cinnamomeus,
CHORDATA,AVES,PASSERIFORMES,TITYRIDAE,Pachyramphus,Pachyramphus griseigularis,
CHORDATA,AVES,PASSERIFORMES,TITYRIDAE,Pachyramphus,Pachyramphus homochrous,
CHORDATA,AVES,PASSERIFORMES,TITYRIDAE,Pachyramphus,Pachyramphus marginatus,
CHORDATA,AVES,PASSERIFORMES,TITYRIDAE,Pachyramphus,Pachyramphus minor,
CHORDATA,AVES,PASSERIFORMES,TITYRIDAE,Pachyramphus,Pachyramphus polychopterus,
CHORDATA,AVES,PASSERIFORMES,TITYRIDAE,Pachyramphus,Pachyramphus rufus,
CHORDATA,AVES,PASSERIFORMES,TITYRIDAE,Pachyramphus,Pachyramphus spodiurus,
CHORDATA,AVES,PASSERIFORMES,TITYRIDAE,Pachyramphus,Pachyramphus validus,
CHORDATA,AVES,PASSERIFORMES,TITYRIDAE,Pachyramphus,Pachyramphus versicolor,
CHORDATA,AVES,PASSERIFORMES,TITYRIDAE,Pachyramphus,Pachyramphus xanthogenys,
CHORDATA,ACTINOPTERYGII,STOMIIFORMES,STOMIIDAE,Pachystomias,Pachystomias microdon,
CHORDATA,AVES,PASSERIFORMES,VIREONIDAE,Pachysylvia,Pachysylvia aurantiifrons,
CHORDATA,AVES,PASSERIFORMES,VIREONIDAE,Pachysylvia,Pachysylvia decurtata,
CHORDATA,AVES,PASSERIFORMES,VIREONIDAE,Pachysylvia,Pachysylvia hypoxantha,
CHORDATA,AVES,PASSERIFORMES,VIREONIDAE,Pachysylvia,Pachysylvia muscicapina,
CHORDATA,AVES,PASSERIFORMES,VIREONIDAE,Pachysylvia,Pachysylvia semibrunnea,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCIAENIDAE,Pachyurus,Pachyurus calhamazon,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCIAENIDAE,Pachyurus,Pachyurus gabrielensis,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCIAENIDAE,Pachyurus,Pachyurus junki,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCIAENIDAE,Pachyurus,Pachyurus schomburgkii,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCIAENIDAE,Pachyurus,Pachyurus stewarti,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,SPARIDAE,Pagrus,Pagrus pagrus,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Palatogobius,Palatogobius paradoxus,
CHORDATA,REPTILIA,CROCODYLIA,ALLIGATORIDAE,Paleosuchus,Paleosuchus palpebrosus,
CHORDATA,REPTILIA,CROCODYLIA,ALLIGATORIDAE,Paleosuchus,Paleosuchus trigonatus,
CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Palusophis,Palusophis bifossatus,
CHORDATA,ACTINOPTERYGII,SILURIFORMES,LORICARIIDAE,Panaqolus,Panaqolus albivermis,
CHORDATA,ACTINOPTERYGII,SILURIFORMES,LORICARIIDAE,Panaqolus,Panaqolus albomaculatus,
CHORDATA,ACTINOPTERYGII,SILURIFORMES,LORICARIIDAE,Panaqolus,Panaqolus changae,
CHORDATA,ACTINOPTERYGII,SILURIFORMES,LORICARIIDAE,Panaqolus,Panaqolus dentex,
CHORDATA,ACTINOPTERYGII,SILURIFORMES,LORICARIIDAE,Panaqolus,Panaqolus gnomus,
CHORDATA,ACTINOPTERYGII,SILURIFORMES,LORICARIIDAE,Panaqolus,Panaqolus nocturnus,
CHORDATA,ACTINOPTERYGII,SILURIFORMES,LORICARIIDAE,Panaque,Panaque cochliodon,
CHORDATA,ACTINOPTERYGII,SILURIFORMES,LORICARIIDAE,Panaque,Panaque suttonorum,
CHORDATA,AVES,ACCIPITRIFORMES,PANDIONIDAE,Pandion,Pandion haliaetus,
CHORDATA,REPTILIA,SQUAMATA,SCINCIDAE,Panopa,Panopa carvalhoi,
CHORDATA,REPTILIA,SQUAMATA,SCINCIDAE,Panopa,Panopa croizati,
Chordata,Mammalia,Carnivora,Felidae,Panthera,Panthera onca,Jaguar
CHORDATA,AVES,CAPRIMULGIFORMES,APODIDAE,Panyptila,Panyptila cayennensis,
CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,CONGRIDAE,Parabathymyrus,Parabathymyrus oregoni,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Parablennius,Parablennius marmoreus,
CHORDATA,AVES,ACCIPITRIFORMES,ACCIPITRIDAE,Parabuteo,Parabuteo leucorrhous,
CHORDATA,AVES,ACCIPITRIFORMES,ACCIPITRIDAE,Parabuteo,Parabuteo unicinctus,
CHORDATA,ACTINOPTERYGII,SILURIFORMES,CETOPSIDAE,Paracetopsis,Paracetopsis esmeraldas,
CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Paraclaravis,Paraclaravis mondetoura,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRISOMIDAE,Paraclinus,Paraclinus barbatus,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRISOMIDAE,Paraclinus,Paraclinus fasciatus,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRISOMIDAE,Paraclinus,Paraclinus fehlmanni,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRISOMIDAE,Paraclinus,Paraclinus grandicomis,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRISOMIDAE,Paraclinus,Paraclinus marmoratus,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRISOMIDAE,Paraclinus,Paraclinus mexicanus,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRISOMIDAE,Paraclinus,Paraclinus nigripinnis,
CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,CONGRIDAE,Paraconger,Paraconger californiensis,
CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,CONGRIDAE,Paraconger,Paraconger caudilimbatus,
CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,CONGRIDAE,Paraconger,Paraconger similis,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,BLENNIIDAE,Parahypsos,Parahypsos piersoni,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,SERRANIDAE,Paralabrax,Paralabrax albomaculatus,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,SERRANIDAE,Paralabrax,Paralabrax callaensis,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,SERRANIDAE,Paralabrax,Paralabrax dewegeri,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,SERRANIDAE,Paralabrax,Paralabrax humeralis,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,SERRANIDAE,Paralabrax,Paralabrax loro,
CHORDATA,ACTINOPTERYGII,AULOPIFORMES,PARALEPIDIDAE,Paralepis,Paralepis brevirostris,
CHORDATA,ACTINOPTERYGII,AULOPIFORMES,PARALEPIDIDAE,Paralepis,Paralepis elongata,
CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,OPHICHTHIDAE,Paraletharchus,Paraletharchus opercularis,
CHORDATA,ACTINOPTERYGII,PLEURONECTIFORMES,PARALICHTHYIDAE,Paralichthys,Paralichthys adspersus,
CHORDATA,ACTINOPTERYGII,PLEURONECTIFORMES,PARALICHTHYIDAE,Paralichthys,Paralichthys albigutta,
CHORDATA,ACTINOPTERYGII,PLEURONECTIFORMES,PARALICHTHYIDAE,Paralichthys,Paralichthys tropicus,
CHORDATA,ACTINOPTERYGII,PLEURONECTIFORMES,PARALICHTHYIDAE,Paralichthys,Paralichthys woolmani,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCIAENIDAE,Paralonchurus,Paralonchurus brasiliensis,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCIAENIDAE,Paralonchurus,Paralonchurus dumerilii,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCIAENIDAE,Paralonchurus,Paralonchurus goodei,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCIAENIDAE,Paralonchurus,Paralonchurus peruanus,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCIAENIDAE,Paralonchurus,Paralonchurus petersii,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCIAENIDAE,Paralonchurus,Paralonchurus rathbuni,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,Paranthias,Paranthias colonus,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPINEPHELIDAE,Paranthias,Paranthias furcifer,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,EPHIPPIDAE,Parapsettus,Parapsettus panamensis,
CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,BYTHITIDAE,Parasaccogaster,Parasaccogaster melanomycter,
CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,BYTHITIDAE,Parasaccogaster,Parasaccogaster normae,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,SERRANIDAE,Parasphyraenops,Parasphyraenops atrimanus,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,SERRANIDAE,Parasphyraenops,Parasphyraenops incisus,
CHORDATA,ACTINOPTERYGII,CHARACIFORMES,CHARACIDAE,Parastremma,Parastremma album,
CHORDATA,ACTINOPTERYGII,CHARACIFORMES,CHARACIDAE,Parastremma,Parastremma pulchrum,
CHORDATA,ACTINOPTERYGII,CHARACIFORMES,CHARACIDAE,Parastremma,Parastremma sadina,
CHORDATA,ACTINOPTERYGII,AULOPIFORMES,CHLOROPHTHALMIDAE,Parasudis,Parasudis truculenta,
CHORDATA,ACTINOPTERYGII,SILURIFORMES,TRICHOMYCTERIDAE,Paravandellia,Paravandellia phaneronema,
CHORDATA,ACTINOPTERYGII,ZEIFORMES,PARAZENIDAE,Parazen,Parazen pacificus,
CHORDATA,AVES,GRUIFORMES,RALLIDAE,Pardirallus,Pardirallus maculatus,
CHORDATA,AVES,GRUIFORMES,RALLIDAE,Pardirallus,Pardirallus nigricans,
CHORDATA,AVES,GRUIFORMES,RALLIDAE,Pardirallus,Pardirallus sanguinolentus,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCIAENIDAE,Pareques,Pareques acuminatus,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCIAENIDAE,Pareques,Pareques iwamotoi,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCIAENIDAE,Pareques,Pareques lanfeari,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCIAENIDAE,Pareques,Pareques perissa,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCIAENIDAE,Pareques,Pareques umbrosus,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCIAENIDAE,Pareques,Pareques viola,
CHORDATA,ACTINOPTERYGII,BELONIFORMES,EXOCOETIDAE,Parexocoetus,Parexocoetus hillianus,
CHORDATA,AVES,PASSERIFORMES,THRAUPIDAE,Parkerthraustes,Parkerthraustes humeralis,
CHORDATA,AVES,PASSERIFORMES,PARULIDAE,Parkesia,Parkesia motacilla,
Chordata,Aves,Passeriformes,Parulidae,Parkesia,Parkesia noveboracensis,NA
CHORDATA,AVES,PASSERIFORMES,THRAUPIDAE,Paroaria,Paroaria gularis,
CHORDATA,AVES,PASSERIFORMES,THRAUPIDAE,Paroaria,Paroaria nigrogenis,
CHORDATA,ACTINOPTERYGII,CHARACIFORMES,PARODONTIDAE,Parodon,Parodon alfonsoi,
CHORDATA,ACTINOPTERYGII,CHARACIFORMES,PARODONTIDAE,Parodon,Parodon atratoensis,
CHORDATA,ACTINOPTERYGII,CHARACIFORMES,PARODONTIDAE,Parodon,Parodon caliensis,
CHORDATA,ACTINOPTERYGII,CHARACIFORMES,PARODONTIDAE,Parodon,Parodon magdalenensis,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,APOGONIDAE,Paroncheilus,Paroncheilus affinis,
CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Parophidion,Parophidion schmidti,
CHORDATA,ACTINOPTERYGII,SILURIFORMES,LORICARIIDAE,Parotocinclus,Parotocinclus polyochrus,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,GOBIIDAE,Parrella,Parrella macropteryx,
CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Paruwrobates,Paruwrobates andinus,
CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Paruwrobates,Paruwrobates erythromos,
CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Paruwrobates,Paruwrobates whymperi,
CHORDATA,ACTINOPTERYGII,MYCTOPHIFORMES,MYCTOPHIDAE,Parvilux,Parvilux boschmai,
CHORDATA,AVES,PASSERIFORMES,PASSERIDAE,Passer,Passer domesticus,
CHORDATA,AVES,PASSERIFORMES,CARDINALIDAE,Passerina,Passerina caerulea,
CHORDATA,AVES,PASSERIFORMES,CARDINALIDAE,Passerina,Passerina cyanea,
CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Patagioenas,Patagioenas albilinea,
CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Patagioenas,Patagioenas albipennis,
Chordata,Aves,Columbiformes,Columbidae,Patagioenas,Patagioenas cayennensis,Paloma guarumera
CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Patagioenas,Patagioenas corensis,
CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Patagioenas,Patagioenas goodsoni,
CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Patagioenas,Patagioenas leucocephala,
CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Patagioenas,Patagioenas nigrirostris,
CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Patagioenas,Patagioenas oenops,
CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Patagioenas,Patagioenas plumbea,
CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Patagioenas,Patagioenas speciosa,
CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Patagioenas,Patagioenas squamosa,
CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Patagioenas,Patagioenas subvinacea,
CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Patagona,Patagona gigas,
CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Pattonomys,Pattonomys carrikeri,
CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Pattonomys,Pattonomys flavidus,
CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Pattonomys,Pattonomys occasius,
CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Pattonomys,Pattonomys punctatus,
CHORDATA,MAMMALIA,RODENTIA,ECHIMYIDAE,Pattonomys,Pattonomys semivillosus,
CHORDATA,AVES,GALLIFORMES,CRACIDAE,Pauxi,Pauxi koepckeae,
CHORDATA,AVES,GALLIFORMES,CRACIDAE,Pauxi,Pauxi pauxi,
CHORDATA,MAMMALIA,CETARTIODACTYLA,TAYASSUIDAE,Pecari,Pecari tajacu,
CHORDATA,ACTINOPTERYGII,SILURIFORMES,LORICARIIDAE,Peckoltia,Peckoltia caenosa,
CHORDATA,ACTINOPTERYGII,SILURIFORMES,LORICARIIDAE,Peckoltia,Peckoltia furcata,
CHORDATA,ACTINOPTERYGII,SILURIFORMES,LORICARIIDAE,Peckoltia,Peckoltia pankimpuju,
CHORDATA,ACTINOPTERYGII,SILURIFORMES,LORICARIIDAE,Peckoltia,Peckoltia wernekei,
CHORDATA,AVES,PROCELLARIIFORMES,OCEANITIDAE,Pelagodroma,Pelagodroma marina,
CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pelecanoides,Pelecanoides garnotii,
CHORDATA,AVES,PELECANIFORMES,PELECANIDAE,Pelecanus,Pelecanus occidentalis,
CHORDATA,AVES,PELECANIFORMES,PELECANIDAE,Pelecanus,Pelecanus thagus,
CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,PRISTIGASTERIDAE,Pellona,Pellona castelnaeana,
CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,PRISTIGASTERIDAE,Pellona,Pellona flavipinnis,
CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,PRISTIGASTERIDAE,Pellona,Pellona harroweri,
CHORDATA,REPTILIA,TESTUDINES,PODOCNEMIDIDAE,Peltocephalus,Peltocephalus dumerilianus,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,PEMPHERIDAE,Pempheris,Pempheris poeyi,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,PEMPHERIDAE,Pempheris,Pempheris schomburgkii,
CHORDATA,AVES,GALLIFORMES,CRACIDAE,Penelope,Penelope albipennis,
CHORDATA,AVES,GALLIFORMES,CRACIDAE,Penelope,Penelope argyrotis,
CHORDATA,AVES,GALLIFORMES,CRACIDAE,Penelope,Penelope barbata,
CHORDATA,AVES,GALLIFORMES,CRACIDAE,Penelope,Penelope jacquacu,
CHORDATA,AVES,GALLIFORMES,CRACIDAE,Penelope,Penelope marail,
CHORDATA,AVES,GALLIFORMES,CRACIDAE,Penelope,Penelope montagnii,
CHORDATA,AVES,GALLIFORMES,CRACIDAE,Penelope,Penelope ortoni,
CHORDATA,AVES,GALLIFORMES,CRACIDAE,Penelope,Penelope perspicax,
Chordata,Aves,Galliformes,Cracidae,Penelope,Penelope purpurascens,Guacharaca
CHORDATA,ACTINOPTERYGII,SYNGNATHIFORMES,SYNGNATHIDAE,Penetopteryx,Penetopteryx nanus,
CHORDATA,ACTINOPTERYGII,OPHIDIIFORMES,OPHIDIIDAE,Penopus,Penopus microphthalmus,
CHORDATA,ACTINOPTERYGII,LOPHIIFORMES,ONEIRODIDAE,Pentherichthys,Pentherichthys atratus,
CHORDATA,MAMMALIA,CETARTIODACTYLA,DELPHINIDAE,Peponocephala,Peponocephala electra,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,STROMATEIDAE,Peprilus,Peprilus medius,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,STROMATEIDAE,Peprilus,Peprilus paru,
CHORDATA,ACTINOPTERYGII,PERCIFORMES,STROMATEIDAE,Peprilus,Peprilus snyderi,
CHORDATA,AVES,PASSERIFORMES,THAMNOPHILIDAE,Percnostola,Percnostola arenarum,
CHORDATA,AVES,PASSERIFORMES,THAMNOPHILIDAE,Percnostola,Percnostola rufifrons,
CHORDATA,ACTINOPTERYGII,PLEURONECTIFORMES,BOTHIDAE,Perissias,Perissias taeniopterus,
CHORDATA,AVES,PASSERIFORMES,COTINGIDAE,Perissocephalus,Perissocephalus tricolor,
CHORDATA,ACTINOPTERYGII,SCORPAENIFORMES,PERISTEDIIDAE,Peristedion,Peristedion antillarum,
CHORDATA,ACTINOPTERYGII,SCORPAENIFORMES,PERISTEDIIDAE,Peristedion,Peristedion brevirostre,
CHORDATA,ACTINOPTERYGII,SCORPAENIFORMES,PERISTEDIIDAE,Peristedion,Peristedion ecuadorense,
CHORDATA,ACTINOPTERYGII,SCORPAENIFORMES,PERISTEDIIDAE,Peristedion,Peristedion greyae,
CHORDATA,ACTINOPTERYGII,SCORPAENIFORMES,PERISTEDIIDAE,Peristedion,Peristedion imberbe,
CHORDATA,ACTINOPTERYGII,SCORPAENIFORMES,PERISTEDIIDAE,Peristedion,Peristedion longispatha,
CHORDATA,ACTINOPTERYGII,SCORPAENIFORMES,PERISTEDIIDAE,Peristedion,Peristedion miniatum,
CHORDATA,ACTINOPTERYGII,SCORPAENIFORMES,PERISTEDIIDAE,Peristedion,Peristedion truncatum,
CHORDATA,MAMMALIA,CHIROPTERA,EMBALLONURIDAE,Peropteryx,Peropteryx kappleri,
